temp_m00_01,  1.88,
temp_m00_08,  1.94,
temp_m00_16,  1.86,
salinity_m00_01, -2.30,
salinity_m00_08, -0.42,
salinity_m00_16,  0.26,
rho1_m00_01, -0.00,
rho1_m00_08, -0.00,
rho1_m00_16, -0.00,
u_m00_01,  0.01,
u_m00_08,  0.02,
u_m00_16,  0.00,
v_m00_01,  0.00,
v_m00_08,  0.01,
v_m00_16, -0.01,
dtemp_m00_01,  0.12,
dtemp_m00_08,  0.13,
dtemp_m00_16,  0.13,
dsalinity_m00_01, -0.07,
dsalinity_m00_08, -0.01,
dsalinity_m00_16,  0.01,
drho1_m00_01, -0.10,
drho1_m00_08, -0.03,
drho1_m00_16, -0.01,
du_m00_01,  1.59,
du_m00_08, -1.29,
du_m00_16, -0.24,
dv_m00_01, -0.42,
dv_m00_08, -0.81,
dv_m00_16, -0.94,
