present_cu_m00_01_inner, 34.43,
present_cu_m00_02_inner, 35.57,
present_cu_m00_03_inner, 37.70,
present_cu_m00_04_inner, 39.85,
present_cu_m00_05_inner, 42.00,
present_cu_m00_06_inner, 44.00,
present_cu_m00_07_inner, 45.77,
present_cu_m00_08_inner, 47.35,
present_cu_m00_09_inner, 48.76,
present_cu_m00_10_inner, 50.07,
present_cu_m00_11_inner, 51.29,
present_cu_m00_12_inner, 52.50,
present_cu_m00_13_inner, 53.75,
present_cu_m00_14_inner, 55.01,
present_cu_m00_15_inner, 56.24,
present_cu_m00_16_inner, 57.32,
present_cu_m00_17_inner, 58.24,
present_cu_m00_18_inner, 58.77,
present_cu_m00_19_inner, 59.13,
present_cu_m00_20_inner, 59.24,
present_cd_m00_01_inner, 93.23,
present_cd_m00_02_inner, 93.09,
present_cd_m00_03_inner, 95.40,
present_cd_m00_04_inner, 99.35,
present_cd_m00_05_inner, 100.68,
present_cd_m00_06_inner, 96.42,
present_cd_m00_07_inner, 94.39,
present_cd_m00_08_inner, 83.98,
present_cd_m00_09_inner, 75.62,
present_cd_m00_10_inner, 76.22,
present_cd_m00_11_inner, 65.39,
present_cd_m00_12_inner, 76.47,
present_cd_m00_13_inner, 67.25,
present_cd_m00_14_inner, 75.50,
present_cd_m00_15_inner, 72.37,
present_cd_m00_16_inner, 72.67,
present_cd_m00_17_inner, 69.23,
present_cd_m00_18_inner, 75.11,
present_cd_m00_19_inner, 73.31,
present_cd_m00_20_inner, 71.24,
present_cud_m00_01_inner,  0.41,
present_cud_m00_02_inner,  0.42,
present_cud_m00_03_inner,  0.47,
present_cud_m00_04_inner,  0.50,
present_cud_m00_05_inner,  0.56,
present_cud_m00_06_inner,  0.79,
present_cud_m00_07_inner,  0.66,
present_cud_m00_08_inner,  0.72,
present_cud_m00_09_inner,  0.79,
present_cud_m00_10_inner,  0.83,
present_cud_m00_11_inner,  0.87,
present_cud_m00_12_inner,  0.93,
present_cud_m00_13_inner,  0.97,
present_cud_m00_14_inner,  1.02,
present_cud_m00_15_inner,  1.06,
present_cud_m00_16_inner,  1.09,
present_cud_m00_17_inner,  1.17,
present_cud_m00_18_inner,  1.10,
present_cud_m00_19_inner,  1.11,
present_cud_m00_20_inner,  1.12,
